"","sample_id","beta1","beta2","beta3","beta4","beta5","f1","f2","f3","f4","f5","alpha","inc_age_cat1","inc_age_cat2","inc_age_cat3","inc_age_cat4","inc_age_cat5","r_a","gamma","theta_s","theta_a","r_c","rho","phi","VE_under2","VE_2_4","VE_5_plus","duration_under2","duration_2_4","duration_5_plus"
"277",277,2.51713946012011,19.4387400973242,12.3736057611608,7.3082374463154,1.08410013855407,0.050497948,0.0524281887026429,0.074120338,0.073348342,0.064320501,0.010993296232546,1333.75960707336,4165.87744158517,2757.09670788498,1889.84866802784,564.768537507382,0.630127629632001,1.13650558610982,0.640931422442177,0.279878254668044,0.089596385568767,0.00603841963857768,0.00933898309441892,0.867458919,0.93873908,0.903472749,32.891334948,70.493379612,76.033589484
"278",278,2.72390412715717,20.6609019259937,12.2499000120015,6.82451443509148,1.16663259418079,0.0527110089703864,0.049778839,0.067133001,0.06863226,0.062461228,0.0133974012920641,1333.31077621222,4166.75464276372,2758.11139989069,1890.41345964212,565.052529857425,0.538997647908525,1.17817835068139,0.61944525802104,0.265900601252344,0.112435464139134,0.00368959998902122,0.0095472947672961,0.787024309,0.838503743,0.870031447,3.14962120827954e-05,76.034222148,198.00418704
"279",279,2.09323851502128,21.1308447049151,13.6019855888932,7.97835294173629,0.84412936623685,0.0450120805622238,0.055039805,0.079893726,0.071039478,0.061771236,0.012393078607903,1332.8543467781,4166.82470617798,2758.23955792316,1890.88029009666,564.969471363378,0.854702694983867,1.03096499065502,0.557935370593624,0.379930995541222,0.163113326494207,0.00542571051800678,0.0170311969586161,0.960050308,0.938028662,0.875394709,37.041369936,30.69201846,157.46702652
"280",280,2.59879421410066,18.6751913127865,11.54678010441,7.20511221563652,1.06512473102846,0.049924164,0.051038242,0.075497017,0.07583113,0.068999866,0.008983779,1332.78899752593,4166.44203866857,2758.53482881855,1889.93472806041,565.014436730835,0.820861602239512,1.39831930345416,0.597824227379171,0.247906340402428,0.138090244769244,0.00151003794677456,0.00769302794787605,0.945063435,0.847087587,0.863187327,3.8883815430096e-05,94.444614564,132.93540696
"281",281,2.59665445417557,17.9542701685037,14.5646355546568,8.15925051,0.888744575372919,0.035113558,0.0527853309613307,0.080225332,0.081421702,0.06436487,0.008543888,1332.7257126985,4166.5773506204,2758.21119503348,1890.16890412536,565.402306262576,0.659594464414088,1.1687752503637,0.613533396585133,0.270457280334909,0.134330067067181,0.0226191843144342,0.00732218597174306,0.80409439,0.854366363,0.803663132,5.31785583839375e-09,47.8226619,148.93292868
"282",282,2.39986887503653,17.5199973933837,11.9637067495983,7.52687259695722,1.07617573683878,0.051010214,0.055127164,0.073766191,0.070225472,0.062334017,0.0114279416031868,1333.11675841995,4167.191611837,2758.21303870926,1890.3146629426,565.136689776964,0.605399178594521,1.00896172489642,0.627177201609826,0.298350369697547,0.114410409132502,0.00215343045330497,0.00845217528762683,0.735508798,0.769259043,0.852922301,3.22495190331616e-17,114.949347648,129.6318174
"283",283,2.57844250754291,20.622592809569,11.5325598781034,7.49209512962828,1.13588492511115,0.050351277,0.050594803,0.072881491,0.066619337,0.060408764,0.0124442417712674,1332.63987710183,4166.46044445259,2758.08536083415,1890.17753469188,565.236930423534,0.668705405894516,1.18575945999134,0.663531018235691,0.288432181948522,0.126481586552463,0.000172765647560428,0.0105583849692655,0.741231258,0.907019447,0.911944368,40.837306464,50.552116068,97.743796116
"284",284,2.35851571993026,18.2358200624108,13.0670970699221,7.04671194032002,1.00364627461058,0.049014322,0.054192184,0.074774358,0.076753692,0.064520147,0.01062698,1333.21892489474,4167.73504285927,2757.67356122487,1890.0504460181,564.915511520184,0.886044228860536,1.28467339937507,0.601518648010392,0.308153702342636,0.138151352757496,0.00090778713261493,0.0128913652484637,0.965320581,0.853710174,0.914319973,22.72482696,72.0985506,101.554907328
"285",285,2.18556758185398,18.6330928502084,13.8334715843986,7.62567041040867,0.733385521011902,0.0392416789527065,0.0570462131877243,0.08124866,0.07441102,0.06482088,0.0112848395971316,1332.77057416904,4166.35617431215,2758.29112124854,1889.77018885492,565.473693908354,0.964727701779638,0.96358295808813,0.617484981599415,0.371720317952724,0.167613532195885,0.00140345160149455,0.010373081195194,0.978394271,0.811524858,0.865657127,27.376923672,72.036796428,114.86425338
"286",286,3.07045796457277,18.59985338114,10.3291348760064,6.55787537099332,0.929718595618508,0.053961128,0.0538372214337031,0.065291903,0.0605025700951068,0.079085323,0.0247590842758197,1333.15702977118,4166.885497,2758.16333188157,1889.68502806586,564.962693,0.602414544804089,1.72967765551868,0.680397234807204,0.331076644711689,0.126646728615841,0.00752554840170283,0.00670099825262018,0.700662974,0.820769283,0.911798627,0.000619330016296382,90.445979304,72.473304252
"287",287,2.72174815229269,16.7492360600544,10.2325597584721,6.04947745357517,1.11183244096686,0.060660467,0.0567990662402705,0.068272605,0.068625505,0.069674573,0.0170797488782436,1333.04713945215,4166.64146315986,2757.84361244437,1889.08168476798,565.105404628133,0.451304626211779,1.02427529591806,0.603299740654392,0.273517658939439,0.132444039238968,0.000453491290625496,0.00712263740761972,0.795732886,0.848120842,0.857016113,27.381485808,93.534752916,107.590238772
"288",288,2.34598587515842,18.6804622640805,14.1881646751465,7.90235533872451,0.892792137817698,0.037225623,0.048466551,0.079957511,0.087541535,0.067760498,0.006109534,1333.15570464992,4166.29066646275,2758.25774130966,1889.91269735154,564.918143262434,0.729655948292743,0.813179453296116,0.525517064967716,0.243336597919348,0.124146130167638,0.00344097485384037,0.0105227239137831,0.808820527,0.774265829,0.880549835,34.705974204,125.0139558,114.315914712
"289",289,2.83823358628246,15.6452484489946,11.3973139576723,6.06609235505043,1.13118775800942,0.064443239,0.0612141,0.058753503,0.062552333,0.070101182,0.034207714,1333.02134317837,4166.21133316393,2757.89515208841,1889.99319718073,564.524100122669,0.616688853514714,1.53610603833133,0.620071146592349,0.400852461014062,0.135915512530087,0.000748047101923906,0.013243092918111,0.836529566,0.753405688,0.957868972,47.01906816,52.209972852,60.373221648
"290",290,2.41931920116532,20.4772926196586,12.1301962230163,7.04027487606316,1.0485544377042,0.046569631,0.0500583289224624,0.07787247,0.077587299,0.062585938,0.009356594,1333.31164959399,4167.78663741711,2758.33317609476,1889.7867425463,565.070335960183,0.65933932911104,1.0145582414103,0.5867850105035,0.274502973506126,0.13163509815399,0.00304309391737591,0.0101669676594753,0.921776532,0.741821359,0.876688689,40.99212306,87.937626612,133.52360808
"291",291,2.34674153102019,18.6831877163576,11.4789799640313,6.8778735576395,1.10871013393861,0.05433487,0.055053535,0.072502344,0.067918342,0.059392716,0.0150423393514007,1333.01429309184,4166.90530836035,2758.36062005519,1889.89891608154,565.128277724001,0.755880370565409,1.3374351548831,0.603147855307966,0.348010940772064,0.122720640969636,0.00198926183013069,0.00589294231772327,0.985588642,0.771477545,0.906848079,18.054764268,107.898711,99.588941376
"292",292,2.426858785337,19.4927745495078,11.9417011552531,6.93298293710799,1.00703709602509,0.0473915094345798,0.052447496,0.077849747,0.07690046,0.064451222,0.010027403,1332.38760625735,4167.12562186243,2758.09746902303,1889.66731981322,564.887338829227,0.629557771780908,0.939872933939209,0.571649773153564,0.29256787027085,0.130571876502182,0.000853509794677951,0.00643777455897875,0.857879177,0.843623294,0.845012641,48.099498024,42.328198308,108.463704468
"293",293,2.40652689586,18.2266039100826,13.4044580820267,8.61504808132817,0.963157823036866,0.0407811920370237,0.0534709072480416,0.078332998,0.073894565,0.061588896,0.009061387,1333.05299443468,4167.45839437841,2758.42245359795,1890.70071879609,565.000153612972,0.689743692716075,0.888481019685999,0.56610048297826,0.297369267835905,0.109971499821985,0.00292607336684177,0.00764356482172127,0.794251248,0.872101403,0.845902547,59.6977668,47.681539764,206.19723012
"294",294,2.34415489272739,20.3227095981603,12.3165021843877,7.114269639,1.03650940775712,0.052385105,0.05358011,0.071963704,0.067413341,0.0609519775041888,0.0148571902532526,1332.99050208279,4167.23661745671,2758.70664778272,1889.6482606587,565.067753509698,0.796250386077813,1.28830155418883,0.587905513674661,0.357419177981503,0.143380093922428,0.000385144378289151,0.00615590699658233,0.73925415,0.842694723,0.920393255,23.834082876,57.637371804,97.183255584
"295",295,2.75691025379096,18.8715655065851,11.2050815638262,6.93711641635228,1.07703820541336,0.049644302,0.049591655,0.073640299,0.075678422,0.070884236,0.008538328,1333.62037477065,4166.68865492366,2758.42051607205,1890.16500679758,565.038256276289,0.729203502072554,1.32258829559423,0.558338003027005,0.223329681408911,0.131313417526503,0.0014903653881374,0.0123779091252988,0.91301782,0.84211421,0.9328886,1.21360649530294e-07,95.227305996,85.801702968
"296",296,2.4723722801468,18.1074686677406,12.2139431131091,8.087341511,0.896314550511368,0.039878951,0.050885021,0.083704933,0.084237295,0.072265749,0.006566651,1333.2605916211,4167.1314862176,2757.83638207554,1889.9963918248,565.116466782756,0.757240672313524,0.931856960822728,0.593202945331413,0.250427441558575,0.157472395694218,0.00240293458899862,0.00724060407653786,0.801160784,0.758652694,0.966861133,44.626583028,53.560399488,88.322894652
"297",297,2.69092114295488,18.5872177755188,10.0636332186547,7.30512172982298,1.20294425422042,0.0517821916527302,0.052159556,0.073480414,0.063583195,0.059492409,0.013475629036819,1333.1383728002,4167.38132138176,2758.58803053975,1890.15688381069,565.046585868346,0.631596849456738,1.31828930706326,0.664946005913876,0.273628224650984,0.13092541409958,0.00305190233498162,0.00806478175221162,0.9241053,0.762717069,0.964628162,5.7355425861191e-09,110.503075908,75.209601096
"298",298,2.60937445285253,19.2738580063005,12.4315973871148,7.84815772985718,0.950436767,0.040216609,0.0438001423673176,0.073486127,0.080068992,0.07362659,0.005864213,1332.51970998737,4167.05510251812,2757.50028826144,1890.25451698397,565.005887337347,0.786557049526035,1.43373755202933,0.523876739775344,0.192454007913121,0.14756510223748,0.0104707304025481,0.00708056560238745,0.99610962,0.784278862,0.851028783,24.520548192,129.8306658,71.592325116
"299",299,2.86310367160637,18.1451011783828,12.2353022832845,7.1416869020381,1.10739792750314,0.054339713,0.051992571,0.064229996,0.066813791,0.070272927,0.0122480267955485,1333.66543213006,4167.99181085392,2758.02291901536,1890.06056827482,565.043952321345,0.624209987879082,1.33430644905494,0.65287475811796,0.231238591468612,0.117863277264176,0.000334089960421911,0.00909158118279856,0.787545918,0.893770665,0.845172941,16.044960264,46.312055484,72.828272208
"300",300,2.43577637757444,18.8420398,13.6479471245108,7.70007467451196,0.890993816,0.037333947,0.0540784981066214,0.083483952,0.082797395,0.063460887,0.008201402,1333.4179208589,4166.29723983658,2757.96190395867,1890.26015660388,564.907496134297,0.596864608930584,0.689593447358727,0.5833986987458,0.294708629463403,0.114565648871604,0.00410076353284789,0.00793255586664089,0.927424751,0.731921411,0.879143564,21.166515552,100.519352076,66.111646872
"301",301,2.483696665,17.0454087580255,10.6837282,7.93849074815504,1.04659499786818,0.050432063,0.0572717854637589,0.076839231,0.065525611,0.06325477,0.0127807335997612,1332.7175729121,4167.40460989481,2758.04434678456,1889.56197202263,565.037323538219,0.70922446261709,1.13772891303574,0.615403362818036,0.32635956757769,0.11989733910199,0.000514103774288088,0.00908666864378544,0.819763877,0.836096595,0.903278469,0.025422924,120.31672776,73.21181172
"302",302,2.47646220614193,18.8587329428809,12.6782958133324,8.407082671,1.00357628214881,0.035999022,0.047151341,0.082546371,0.085530828,0.064783437,0.005737399,1333.01340922102,4166.62966143569,2757.80698464187,1890.04455986014,564.560832276964,0.746295938203916,0.92315684858438,0.570784463295846,0.225039869754944,0.115847894480963,0.00701859763908657,0.00806068500138766,0.947090822,0.870998134,0.8663715,30.973946952,87.476629104,169.06196172
"303",303,2.66603478410039,18.2260166419837,11.3065764944326,7.23444626170181,1.09849881869128,0.050284947,0.050114546,0.074219593,0.075817439,0.070402346,0.008086713,1332.64854199134,4167.18015238161,2757.57707322232,1889.50481556944,564.903413992522,0.864772661702867,1.57548714264539,0.538332909169619,0.224071480073641,0.119767837412497,0.00291701433634151,0.00808297917747589,0.812883925,0.784130082,0.838643183,6.00923129502079e-06,117.441281124,314.706186
"304",304,2.48108667652393,18.7887717452597,12.6986252382973,7.91549048133864,1.0131535007863,0.045726599,0.047473544,0.072806736,0.077249965,0.070308731,0.006814729,1332.60325668919,4166.9760189264,2758.51576049649,1889.881061,564.907046646857,0.622725703689202,0.978065230315414,0.606922062442995,0.213822381300163,0.0982065208795627,0.00254213483920219,0.00624739843286154,0.878672827,0.967289247,0.946002217,39.3872436,44.621367348,73.435816728
"305",305,2.23835294424906,17.7915994887458,13.4334124204205,9.056456221,0.817002061070486,0.032206736,0.047347582,0.084938474,0.087258088,0.066523407,0.005469563,1332.69311479874,4167.66447668962,2758.07287880681,1890.28688927645,564.870180941619,0.918845499246904,0.830465792704739,0.604908995106684,0.234066565946438,0.146240172895624,0.00424453424781383,0.010704342466353,0.960458777,0.770197547,0.930794379,20.14614558,64.41587208,93.330763008
"306",306,2.59350447908915,16.1969424819687,11.0674893548555,8.45032999134736,0.882290146,0.043014719,0.058918033,0.081979295,0.070532016,0.06989908,0.0106202591577177,1333.15423363983,4167.29693822932,2758.32419026938,1890.45907157875,565.311889615465,0.994866424226235,1.38485013498868,0.529690872783293,0.332361258629383,0.151817547237508,0.0038232551218953,0.00758623234217893,0.904219326,0.792337112,0.928227681,35.525829252,87.3963549,103.07100252
"307",307,2.58754004057066,20.3259125141853,12.4758195889474,7.7527200036386,0.925324237123836,0.050314968,0.0544860776025732,0.071029007,0.0642078,0.069453416,0.015982989,1332.00562920956,4167.71235759957,2757.89814984709,1889.87255291643,565.403776704485,0.634051116844491,1.18466973969354,0.646593008919532,0.351244056707428,0.0955392226023228,0.0073124138230353,0.00900374776347243,0.703744207,0.853628497,0.91352167,51.535639164,64.118628732,89.196975324
"308",308,2.55817328425722,19.4670736185575,11.8741635326947,7.10049484826293,1.03372514367058,0.04753145,0.050933913,0.077698888,0.078178635,0.06747577,0.009040648,1333.23858768781,4167.17718521725,2758.15125120506,1889.85580003991,564.855244111628,0.876072967856804,1.34319285974034,0.581949595850858,0.26691081784631,0.140527080077828,0.00123343784469774,0.0182570523090717,0.97793904,0.930478237,0.91495773,31.034952096,38.636978808,78.424833984
"309",309,3.01934974808995,18.8147002362395,12.7234372840685,6.73029771082337,1.20570685911362,0.052828632,0.050231055,0.059761994,0.065809361,0.064349405,0.0141874623658723,1333.3046346027,4167.59307319057,2757.24913786727,1890.0741680769,565.114673370165,0.611800463287511,1.47664453566134,0.57102402891233,0.233875586340478,0.122682849630499,0.00178245265184692,0.00905096191377746,0.887131013,0.749039687,0.937814167,15.637331448,68.743859976,82.122251928
"310",310,2.90648229000562,19.0088684012935,11.7343662232314,6.76587848369905,1.20259560398697,0.050375809,0.051127522,0.067493044,0.069177601,0.062280305,0.012606961,1333.2335502277,4167.21093634246,2758.82829948867,1890.48689312117,565.072686788229,0.532723886727472,1.25456318642102,0.60890346817409,0.24834703384002,0.119984469257199,0.00474415335909429,0.00735756081989155,0.824993819,0.807637497,0.875130671,36.97141272,146.2063446,92.231731008
"311",311,2.31599013470476,19.0541263460002,12.9872506146417,8.12239491692261,0.841320987597471,0.036588528,0.052292056,0.085541679,0.081363624,0.06432083,0.007757197,1333.25247909114,4167.046345,2757.46867576712,1889.55625078216,565.133648945169,0.79899022157126,0.816560681121927,0.566467214998512,0.292899855815556,0.0967997655225773,0.00144615413000138,0.00534741093028865,0.828985038,0.863699493,0.905722345,34.133004516,66.220699176,103.345241508
"312",312,2.601545429,19.1006236623922,12.3449726215703,7.15939059776497,1.06873504468973,0.0502308099075417,0.0527191174422875,0.073333948,0.073957177,0.066351288,0.0108386162467148,1333.25727083774,4166.81109006258,2758.2835226961,1890.69620131698,565.050670013365,0.701047041952607,1.26697724905602,0.549530674630429,0.282106042547808,0.13808286060702,0.00316507567620047,0.00854418101944266,0.865345571,0.865212819,0.918246348,0.000912591554275567,71.309681124,73.034321076
"313",313,2.72437295310622,21.3318173364303,12.67622293984,6.38457510796035,1.11427034433867,0.0517047691292465,0.048915912,0.066419119,0.071774811,0.063819648,0.013339246233029,1333.17014743238,4167.21533828282,2758.106786,1889.91127154807,564.872550380742,0.625197896121793,1.26885062143002,0.634378158780967,0.270852381727358,0.139227846831312,0.00156560334037512,0.00861909535516128,0.86999265,0.768882848,0.931400939,3.65193103353174e-08,46.60285392,53.195311128
"314",314,2.40730210859903,18.1973309983177,13.1772146754386,7.6028509780064,0.907163064203572,0.0433178977723889,0.051870438,0.078280137,0.081207943,0.069963608,0.008005853,1333.47701108354,4167.19748376068,2757.64102205709,1890.37414524397,564.994640978902,0.766484516408115,1.0255764564241,0.592027068844328,0.268890883942109,0.117166165003218,0.00301120142063845,0.00648575260669527,0.81799625,0.806981334,0.913329306,33.76540584,91.802841672,54.243698304
"315",315,2.25714738415027,17.9539899123004,14.1894678109517,7.83537468340633,0.834432338,0.039361823,0.0566480397492281,0.082672153,0.079426464,0.063343427,0.00958508,1332.95501105877,4166.59791530315,2758.24199772618,1890.43193759038,564.861810988778,0.824535085689182,0.876680141578926,0.597168787250594,0.33778587240778,0.142413583159023,0.00230965421094871,0.0100690873029386,0.748188697,0.745868736,0.926178398,63.022569936,47.159237616,87.207198072
"316",316,2.32822165748477,20.3021979573572,11.9164750601388,8.018377077,0.985443983849936,0.048828574,0.050856403,0.079242816,0.072731437,0.06638597,0.009741969,1332.95913309654,4166.066536,2757.71662879564,1889.79501142222,565.184529004739,0.699119966688297,1.08606064915425,0.647482334570008,0.28222073767029,0.137207718656012,0.00329575844143338,0.00762229987475579,0.704534716,0.841895005,0.885241611,1.70744940663538e-08,57.838810572,86.137460232
"317",317,2.61168745993761,18.5228980545283,12.5272442916206,7.72786208374052,0.966366084,0.04460079,0.0513346775648838,0.076169139,0.077152504,0.070837107,0.008218557,1332.94989555531,4167.38732620394,2758.58151148085,1890.15277963651,564.944345319758,0.723244940781772,1.09001371540684,0.582142438876435,0.255578293522576,0.137450072501481,0.00133578193412257,0.00528372185510667,0.893888313,0.786357042,0.95046856,25.115821788,69.560406324,96.95246994
"318",318,2.43810379799685,18.8715849575119,15.02142854,8.15669910475417,1.01669613285602,0.035348932,0.047843171,0.080084526,0.089067259,0.0618139555542895,0.005987068,1333.2006316562,4166.65795120892,2758.17747237969,1889.92960227233,565.057528063468,0.878858513255622,0.957758959217935,0.62188244931129,0.239767920987123,0.125279204893257,0.00103101054327655,0.0108782468968764,0.716902885,0.994504778,0.823015565,0.007341348,33.804227244,106.81407126
"319",319,2.60375592653603,18.8678864352578,12.0352321671754,7.33417434423331,1.04668478080445,0.047200455,0.053159117,0.075805331,0.074031098,0.065124261,0.0103243784254369,1333.04078346145,4167.03412034911,2757.79362440306,1890.58631304527,565.352004561822,0.560343380310212,0.959958884644147,0.666530003268988,0.276539644057595,0.137090042613482,0.0033715167100534,0.00857502791664671,0.94018821,0.897896076,0.906261521,42.73846002,50.617308132,92.593553568
"320",320,2.79034607477433,19.5099456243406,13.6789133129541,6.57465297554854,1.13275917000662,0.052524937,0.04964143,0.0598706303011807,0.0680034,0.063865876,0.0143915071744742,1333.11980118651,4167.33794034203,2758.10609993788,1889.474679,564.932335210922,0.790076634061804,1.69556445695738,0.649839984188603,0.261130738041721,0.149996231981893,0.00173963277226954,0.0113166407348254,0.819204442,0.812039864,0.930796902,37.472192292,106.516941984,77.69897928
"321",321,2.81761096238637,18.0490758692263,11.0900005315826,7.11083963930681,1.08901573790675,0.050162102,0.05378456,0.075298663,0.073376787,0.069526782,0.0104040620935445,1332.90572494461,4167.54540957724,2758.03017889539,1890.641549,565.0734264,0.779877296133552,1.49195472831417,0.55314541743317,0.260605402431201,0.136106955352663,0.00345725604971639,0.00967725005442761,0.861764357,0.75302878,0.884624972,64.035632376,97.76017362,84.388061484
"322",322,2.63139313076079,17.9890120303945,12.4668360672345,6.86079817272538,1.01423713530593,0.049930339,0.0548841437320361,0.070986492,0.07264366,0.067386359,0.0123676525608864,1332.86284560215,4167.0206391819,2758.58431842976,1890.468647,565.030251403613,0.791892360746714,1.35892317243557,0.604306934294355,0.302475590747456,0.114252320888939,0.00186377140977102,0.00807423143570207,0.724036596,0.759182654,0.871518902,6.38947994659332e-06,89.57681028,151.27530576
"323",323,2.57470044823206,17.9025757655439,12.6695848492082,7.59851392839799,0.918584306564801,0.040956249,0.055091709,0.08017754,0.07872981,0.066982075,0.008913892,1333.52677570542,4166.61076135734,2758.08055954608,1890.26600558956,564.873159769182,0.631757924056897,0.814981775395325,0.591731823151673,0.294754504495834,0.128023769737157,0.000875191683411845,0.00949596703382784,0.801084554,0.883439776,0.724429164,32.86571904,52.373507904,104.701294812
"324",324,2.24118309223457,17.99881175713,11.9281521230727,7.820670472,0.856766921408088,0.041939057044233,0.056117811,0.080658948,0.070649667,0.061364912,0.0115414571897954,1332.76671783013,4167.30502312741,2758.49280929084,1890.24891545226,564.993512039306,0.987520688783251,1.14218113731448,0.630580353173376,0.356171944042641,0.145372930464477,0.00152899891584649,0.00766159779862357,0.741526386,0.781214918,0.844036427,0.561022992,82.53002364,155.87142504
"325",325,2.42407258750049,18.2660169497601,13.1858024426706,7.41636944195005,0.898070871,0.041335246,0.053415014,0.07907156,0.079002079,0.065674541,0.009227331,1333.17687787165,4166.13582660261,2757.87326017709,1889.62996820978,565.050530660895,0.840457515864347,1.1018003555473,0.619403176126687,0.298190442829377,0.164300690773931,0.00340504733011289,0.0069470262339146,0.88757847,0.884600397,0.806148193,26.504416284,74.589537384,100.003178736
"326",326,2.72975194230073,17.8703419118443,10.0755755630923,6.60930587267399,1.09369532450356,0.051569314,0.055471779,0.074963335,0.068281235,0.064211328,0.0149374789771613,1333.1506038742,4166.65923427687,2757.66459106407,1889.88288168818,564.823582850626,0.76473205462077,1.59810199237892,0.579742916249377,0.312167029901322,0.127443315593879,0.00783603211018355,0.0112210447057608,0.874629545,0.930935851,0.933823557,39.355422132,35.438189988,51.85628592
"327",327,2.33759190611516,18.0837935007554,12.8422764256453,7.48638641668595,0.951418972871617,0.0436122589396854,0.053516133,0.078476717,0.077830187,0.063795646,0.009028443,1332.90139652494,4167.84750527168,2757.79786226423,1890.27163613589,564.9621001,0.758937701835657,0.95619460953191,0.503652436540795,0.301503489909171,0.129587110571025,0.000117828083995358,0.00914815661846157,0.931820655,0.78911619,0.867260808,30.301020048,112.595506392,88.469461164
"328",328,2.44394197113721,19.1205918667752,12.6221910297658,7.43648895198302,0.922149703058454,0.0430934145948715,0.049831495,0.078137691,0.080951864,0.069860782,0.007661991,1333.10095545429,4166.32627509584,2757.92016418984,1889.52954069897,564.690585030927,0.605019032991162,0.872185694403112,0.597597989599976,0.248188587684542,0.111774781988315,0.00522246389161222,0.00774093506469061,0.811130079,0.784103686,0.866213142,47.058653868,75.646239852,76.961209368
"329",329,2.36734460910819,18.311707045204,12.0390828217213,7.70431260981572,0.977964911992259,0.0431091663188666,0.049909768,0.081709635,0.083146893,0.068431374,0.00676232,1332.96825511181,4166.79977404799,2757.60704944974,1889.690032911,564.854092629086,0.973905404977567,1.20491355033809,0.485814530897829,0.257055520529759,0.177999245393426,9.85283584138233e-05,0.0110317234637679,0.991666103,0.837142599,0.851336837,13.126692456,66.135434292,159.48501384
"330",330,2.24883533943963,19.3614461301165,12.441993328069,7.77094418952159,0.880431145705367,0.040782518,0.053309396,0.088284927,0.084154401,0.066307773,0.007909796,1333.34352515599,4167.4880520819,2758.15701829835,1889.68125948569,565.159513513093,0.820455457388452,0.89140069563365,0.543865338498702,0.30418799434969,0.114450106258367,0.00127142846802114,0.00585806400139621,0.84873799,0.931867375,0.848209657,21.539623116,57.47103372,145.59822336
"331",331,2.95422639416164,18.3721066092269,10.1494838323553,6.77374702171,0.997213995469998,0.0515001788132729,0.0547768740512066,0.073887279,0.067425099,0.073736875,0.0144428992199875,1333.25000124552,4167.04884907404,2758.91098045815,1890.07916981665,565.4223791,0.523247018230147,1.12418035312478,0.58780241733029,0.282456400655667,0.132711212774862,0.00417543769700648,0.0103919514422821,0.738906222,0.782195361,0.828826041,32.2905132,199.346265,115.766327256
"332",332,2.72943345104353,17.8657022316268,12.6184558067119,6.6961026177673,1.12862499840521,0.0461616730879969,0.055286861,0.071312915,0.073785083,0.05957785,0.0122608976121983,1333.29177521572,4166.38205671729,2758.66042634703,1890.06803549928,564.802471888125,0.585424501122685,1.07541658159926,0.582664462892395,0.301596426961623,0.106582950752862,0.00697787143280837,0.0114810989443354,0.946065273,0.772840679,0.948383105,20.819391828,142.29789528,47.471414172
"333",333,2.58128326651774,18.8175973531266,10.6172190585273,6.90215550304288,1.02604695867137,0.051353835,0.0552648244061026,0.078049152,0.071522221,0.067107019,0.012715818,1332.72448029305,4166.79308708579,2757.72221119997,1890.01005638851,565.375027497592,0.552317595432229,1.00572951325202,0.588862438298113,0.310767729296457,0.10980748096868,0.00360442283948439,0.00708427212914465,0.88816657,0.862021919,0.936006895,0.000231428042273348,84.337927008,66.067797816
"334",334,2.4434750008732,19.1916987889636,12.8884790062671,8.30303966306638,0.802973552943104,0.036234503,0.0528039407544169,0.084829193,0.080179162,0.068135339,0.007717358,1333.25333718713,4166.94733281638,2757.76406497146,1890.03390520278,565.298466946524,0.650033579331307,0.685152525615242,0.56390649464083,0.287643735035357,0.143261508089387,0.000831277315154812,0.0100805099226698,0.954371448,0.754987477,0.926362821,1.8518659315534e-05,193.18261584,94.76232936
"335",335,2.32173499872469,19.8066921999353,12.1638433452966,7.34080296175033,1.06253319838845,0.050109007,0.0515771943531412,0.075179676,0.072125665,0.0612935490932737,0.0109124776935704,1332.94875094867,4166.3496590262,2757.74100829932,1890.07833582942,565.117658832294,0.652790302826826,1.04696824459413,0.587536457379846,0.295220242884995,0.11178252013074,0.0029648290467951,0.0101818073234222,0.934955474,0.883061751,0.927790753,36.140322264,64.049932824,105.136777068
"336",336,2.33713075527971,18.9316370840248,12.7222175398176,7.20218872871565,0.905891601484318,0.0446040801377033,0.0541623919731642,0.079880175,0.078625543,0.066000105,0.009728653,1333.21091266064,4167.62112562176,2758.14541787311,1889.92352392955,564.6522326,0.624932858954185,0.800959713652238,0.678541709326231,0.304319535915659,0.11199288353314,0.000241961535149637,0.00755140593137383,0.701131131,0.800651462,0.916439337,0.725485548,47.156771748,86.74318932
"337",337,2.30444235378983,19.0476192901904,12.6174655658189,7.69905026359457,0.96748637027892,0.0462068952645105,0.048971607,0.076601177,0.07806787,0.067679781,0.00812712,1332.85465985437,4166.09926517054,2757.17567919111,1889.882438,564.8656511,0.64277403801774,1.0832786568516,0.652114527394932,0.242975297959688,0.11625827713125,0.00927245937468793,0.00622880047276952,0.930068871,0.922858184,0.87778281,1.57920308026051e-05,52.366911876,108.824481516
"338",338,2.3812054145072,18.085441629601,11.88693392605,8.06693481101495,1.00032332213091,0.042719506,0.057909707,0.082144253,0.071633703,0.057985462,0.011402683,1333.03948213369,4166.52876072828,2758.43472178619,1890.66711508434,564.843463972902,0.646176645167279,0.848895294944679,0.611947188112283,0.352296342208413,0.144888871848276,0.00356668578708736,0.0142857610469766,0.891255286,0.928844263,0.810449463,43.787948388,40.270490688,167.04478992
"339",339,2.481353777,17.8189685623276,13.3543267081578,8.19376498766039,0.945957697,0.040242087,0.053264149,0.080453983,0.079799461,0.065732821,0.008107616,1333.16192487635,4167.22356972511,2757.92534336978,1890.28779381553,565.051437892938,0.956338696790282,1.21716479504031,0.536005680440988,0.288487000731838,0.155408171292426,0.00265598142901739,0.00621573126673868,0.72090906,0.745919257,0.934894741,51.40361448,138.68778816,112.389964704
